date,time,weather_description,humidity,pressure,temperature,wind_direction,wind_speed
10/19/2012,8:00:00,sky is clear,11,1018,289.73,40,4
10/19/2012,9:00:00,few clouds,11,1018,290.34,30,2
10/19/2012,10:00:00,few clouds,10,1018,290.6,30,2
10/19/2012,11:00:00,sky is clear,11,1018,289.76,80,3
10/20/2012,12:00:00,sky is clear,9,1018,288.24,300,8
10/20/2012,1:00:00,sky is clear,12,1018,285.82,280,6
10/20/2012,2:00:00,sky is clear,15,1019,284.35,280,4
10/20/2012,3:00:00,sky is clear,15,1020,283.85,270,6
10/20/2012,4:00:00,sky is clear,19,1020,282.58,80,3
10/20/2012,5:00:00,sky is clear,28,1020,279.74,160,5
10/20/2012,6:00:00,sky is clear,26,1020,278.62,270,2
10/20/2012,7:00:00,sky is clear,22,1019,277.75,0,0
10/20/2012,8:00:00,sky is clear,26,1019,277.59,230,1
10/20/2012,9:00:00,sky is clear,30,1019,276.98,240,2
10/20/2012,10:00:00,sky is clear,30,1018,277.27,230,1
10/20/2012,11:00:00,sky is clear,24,1018,278.44,0,0
10/20/2012,12:00:00,sky is clear,26,1018,278.02,0,0
10/20/2012,1:00:00,few clouds,27,1018,278.47,0,0
10/20/2012,2:00:00,scattered clouds,35,1018,279.53,10,3
10/20/2012,3:00:00,broken clouds,31,1018,284.1,0,0
10/20/2012,4:00:00,broken clouds,24,1017,288.57,0,1
10/20/2012,5:00:00,broken clouds,24,1016,289.62,10,2
10/20/2012,6:00:00,broken clouds,18,1016,289.77,290,1
10/20/2012,7:00:00,broken clouds,9,1015,292.04,260,4
10/20/2012,8:00:00,broken clouds,8,1014,293.26,0,1
10/20/2012,9:00:00,broken clouds,9,1013,292.89,290,4
10/20/2012,10:00:00,broken clouds,7,1013,292.95,300,3
10/20/2012,11:00:00,broken clouds,10,1013,292.56,280,2
10/21/2012,12:00:00,broken clouds,9,1013,291.28,270,7
10/21/2012,1:00:00,broken clouds,11,1013,289.27,300,4
10/21/2012,2:00:00,broken clouds,11,1014,288.42,260,4
10/21/2012,3:00:00,broken clouds,10,1014,288.26,340,2
10/21/2012,4:00:00,overcast clouds,26,1014,288.75,180,4
10/21/2012,5:00:00,overcast clouds,34,1014,287.86,200,1
10/21/2012,6:00:00,overcast clouds,29,1013,287.67625,194,1
10/21/2012,7:00:00,overcast clouds,25,1012,287.4925,188,1
10/21/2012,8:00:00,overcast clouds,21,1012,287.30875,182,1
10/21/2012,9:00:00,overcast clouds,17,1011,287.125,176,1
10/21/2012,10:00:00,overcast clouds,12,1010,286.94125,170,0
10/21/2012,11:00:00,overcast clouds,8,1010,286.7575,164,0
10/21/2012,12:00:00,overcast clouds,,1009,286.57375,158,0
10/21/2012,1:00:00,sky is clear,,1009,286.39,152,0
10/21/2012,2:00:00,overcast clouds,,1008,287.5088889,135,0
10/21/2012,3:00:00,overcast clouds,,1008,288.6277778,118,0
10/21/2012,4:00:00,overcast clouds,,1008,289.7466667,101,0
10/21/2012,5:00:00,overcast clouds,,1008,290.8655556,84,0
10/21/2012,6:00:00,overcast clouds,5,1007,291.9844444,67,0
10/21/2012,7:00:00,broken clouds,6,1007,293.1033333,50,0
10/21/2012,8:00:00,broken clouds,7,1007,294.2222222,33,0
10/21/2012,9:00:00,broken clouds,8,1007,295.3411111,16,0
10/21/2012,10:00:00,broken clouds,9,1007,296.46,0,0
10/21/2012,11:00:00,broken clouds,11,1007,294.95,0,0
10/22/2012,12:00:00,broken clouds,12,1007,292.8875,0,0
10/22/2012,1:00:00,broken clouds,14,1007,290.825,0,0
10/22/2012,2:00:00,broken clouds,16,1007,288.7625,0,1
10/22/2012,3:00:00,broken clouds,18,1008,286.7,0,1
10/22/2012,4:00:00,scattered clouds,28,1008,286.18,270,3
10/22/2012,5:00:00,scattered clouds,29,1009,286.36,100,4
10/22/2012,6:00:00,sky is clear,15,1008,286.67,250,1
10/22/2012,7:00:00,sky is clear,13,1008,285.35,260,3
10/22/2012,8:00:00,sky is clear,14,1009,284.62,280,6
10/22/2012,9:00:00,sky is clear,19,1009,284.22,280,4
10/22/2012,10:00:00,sky is clear,27,1009,283.3,0,0
10/22/2012,11:00:00,sky is clear,16,1009,284.12,260,1
10/22/2012,12:00:00,sky is clear,17,960,284.765,258,1
10/22/2012,1:00:00,sky is clear,19,911,285.41,257,2
10/22/2012,2:00:00,sky is clear,20,862,286.055,255,2
10/22/2012,3:00:00,sky is clear,22,814,286.7,254,2
10/22/2012,4:00:00,scattered clouds,14,1012,290.48,130,1
10/22/2012,5:00:00,scattered clouds,18,1013,291.22,340,6
10/22/2012,6:00:00,scattered clouds,18,1013,292.08,340,6
10/22/2012,7:00:00,few clouds,22,1012,293.36,340,4
10/22/2012,8:00:00,few clouds,17,1011,292.97,360,3
10/22/2012,9:00:00,few clouds,17,1011,293.38,10,2
10/22/2012,10:00:00,few clouds,16,1011,293.35,0,1
10/22/2012,11:00:00,scattered clouds,16,1011,292.48,0,1
10/23/2012,12:00:00,scattered clouds,23,1012,289.85,330,3
10/23/2012,1:00:00,scattered clouds,25,1012,287.41,340,2
10/23/2012,2:00:00,few clouds,30,1013,286.13,50,2
10/23/2012,3:00:00,sky is clear,43,1014,284.23,70,4
10/23/2012,4:00:00,sky is clear,53,1014,282.95,0,0
10/23/2012,5:00:00,sky is clear,65,1014,282.03,0,0
10/23/2012,6:00:00,sky is clear,57,1014,280.49,340,3
10/23/2012,7:00:00,sky is clear,,1014,279.84,330,3
10/23/2012,8:00:00,sky is clear,65,1014,279.7,340,3
10/23/2012,9:00:00,sky is clear,65,1014,278.49,330,3
10/23/2012,10:00:00,sky is clear,70,1014,278.06,0,0
10/23/2012,11:00:00,sky is clear,,1014,276.8,0,0
10/23/2012,12:00:00,sky is clear,75,1014,277.99,320,2
10/23/2012,1:00:00,few clouds,,1014,277.29,280,1
10/23/2012,2:00:00,few clouds,,1014,278.06,0,1
10/23/2012,3:00:00,scattered clouds,65,1014,281.62,0,0
10/23/2012,4:00:00,scattered clouds,61,1014,283.66,0,2
10/23/2012,5:00:00,scattered clouds,57,1014,285.6,80,2
10/23/2012,6:00:00,sky is clear,,1009,289.46,37,0
10/23/2012,7:00:00,sky is clear,,1007,289.27,41,1
10/23/2012,8:00:00,sky is clear,,1006,290.64,293,1
10/23/2012,9:00:00,scattered clouds,,1009,292.9,340,3
10/23/2012,10:00:00,scattered clouds,,1008,292.91,330,3
10/23/2012,11:00:00,scattered clouds,,1008,291.46,310,5
10/24/2012,12:00:00,few clouds,36,1008,289.15,320,6
10/24/2012,1:00:00,few clouds,43,1008,286.49,300,4
10/24/2012,2:00:00,few clouds,,1008,285.57,0,0
10/24/2012,3:00:00,few clouds,61,1009,284.16,180,3
10/24/2012,4:00:00,sky is clear,46,1008,283.96,0,0
10/24/2012,5:00:00,few clouds,57,1008,283.73,0,0
10/24/2012,6:00:00,sky is clear,,1007,282.67,290,2
10/24/2012,7:00:00,sky is clear,46,1007,281.8,80,2
10/24/2012,8:00:00,sky is clear,52,1007,281.93,210,2
10/24/2012,9:00:00,sky is clear,45,1007,282.71,250,4
10/24/2012,10:00:00,sky is clear,39,1007,283.47,290,3
10/24/2012,11:00:00,sky is clear,23,1007,285.26,190,2
10/24/2012,12:00:00,sky is clear,25,1007,283.3,200,2
10/24/2012,1:00:00,scattered clouds,36,1007,282.12,220,3
10/24/2012,2:00:00,scattered clouds,27,1007,283.55,260,4
10/24/2012,3:00:00,scattered clouds,19,1008,287.22,0,1
10/24/2012,4:00:00,scattered clouds,17,1008,291.04,150,4
10/24/2012,5:00:00,scattered clouds,10,1008,294.22,310,6
10/24/2012,6:00:00,few clouds,8,1008,295.75,280,4
10/24/2012,7:00:00,scattered clouds,,1007,297.07,240,7
10/24/2012,8:00:00,scattered clouds,,1006,297.25,260,5
10/24/2012,9:00:00,scattered clouds,,1006,297.26,260,2
10/24/2012,10:00:00,broken clouds,5,1007,296.32,0,0
10/24/2012,11:00:00,broken clouds,40,1007,295.55,50,5
10/25/2012,12:00:00,broken clouds,13,1007,293.32,50,4
10/25/2012,1:00:00,broken clouds,14,1008,289.35,220,3
10/25/2012,2:00:00,overcast clouds,17,1009,289.63,330,4
10/25/2012,3:00:00,overcast clouds,19,1010,288.47,360,7
10/25/2012,4:00:00,scattered clouds,37,1013,285.13,340,5
10/25/2012,5:00:00,broken clouds,,1014,283.4,10,5
10/25/2012,6:00:00,sky is clear,45,1014,281.33,20,4
10/25/2012,7:00:00,sky is clear,49,1014,279.79,80,2
10/25/2012,8:00:00,scattered clouds,56,1014,279.76,10,2
10/25/2012,9:00:00,overcast clouds,49,1014,279.22,340,3
10/25/2012,10:00:00,overcast clouds,52,1014,279.39,360,2
10/25/2012,11:00:00,overcast clouds,52,1014,279.27,350,2
10/25/2012,12:00:00,overcast clouds,52,1014,279.19,10,2
10/25/2012,1:00:00,overcast clouds,48,1014,279.44,10,3
10/25/2012,2:00:00,overcast clouds,52,1014,279.625,5,2
10/25/2012,3:00:00,overcast clouds,56,1014,279.81,0,2
10/25/2012,4:00:00,broken clouds,65,1013,280.79,40,2
10/25/2012,5:00:00,overcast clouds,,1013,281.96,10,1
10/25/2012,6:00:00,sky is clear,,1008,283.43,28,0
10/25/2012,7:00:00,overcast clouds,,1010,283.52,50,2
10/25/2012,8:00:00,overcast clouds,,1009,284.21,70,3
10/25/2012,9:00:00,overcast clouds,57,1008,282.83,20,3
10/25/2012,10:00:00,overcast clouds,65,1009,281.38,20,6
10/25/2012,11:00:00,light rain,87,1009,279.76,360,4
10/26/2012,12:00:00,sky is clear,,1009,281.48,336,0
10/26/2012,1:00:00,sky is clear,,1010,279.82,350,1
10/26/2012,2:00:00,sky is clear,14,807,293.42,220,5
10/26/2012,3:00:00,sky is clear,14,807,293.42,220,5
10/26/2012,4:00:00,sky is clear,14,807,293.42,220,5
10/26/2012,5:00:00,sky is clear,14,807,293.42,220,5
10/26/2012,6:00:00,mist,100,1018,271.99,360,3
10/26/2012,7:00:00,mist,92,1019,270.95,10,3
10/26/2012,8:00:00,mist,92,1019,271.09,40,2
10/26/2012,9:00:00,mist,92,1019,270.95,60,1
10/26/2012,10:00:00,mist,92,1020,270.86,0,0
10/26/2012,11:00:00,mist,92,1020,270.86,0,0
10/26/2012,12:00:00,mist,100,1021,270.86,0,0
10/26/2012,1:00:00,mist,100,1021,270.69,0,0
10/26/2012,2:00:00,mist,100,1022,270.69,0,0
10/26/2012,3:00:00,broken clouds,100,1022,271.91,0,0
10/26/2012,4:00:00,overcast clouds,92,1022,271.56,0,1
10/26/2012,5:00:00,overcast clouds,86,1022,273.74,80,2
10/26/2012,6:00:00,overcast clouds,,1022,273.31,0,0
10/26/2012,7:00:00,broken clouds,,1021,273.34,0,0
10/26/2012,8:00:00,broken clouds,74,1021,273.46,100,2
10/26/2012,9:00:00,overcast clouds,74,1021,273.58,110,2
10/26/2012,10:00:00,overcast clouds,74,1021,273.55,100,2
10/26/2012,11:00:00,overcast clouds,,1022,272.66,70,3
10/27/2012,12:00:00,mist,,1022,272.52,100,3
10/27/2012,1:00:00,mist,100,1023,271.46,110,3
10/27/2012,2:00:00,mist,,1023,271.89,130,2
10/27/2012,3:00:00,mist,86,1023,271.86,80,2
10/27/2012,4:00:00,mist,92,1024,271.49,30,3
10/27/2012,5:00:00,mist,92,1023,271.62,160,2
10/27/2012,6:00:00,mist,92,1024,271.52,360,2
10/27/2012,7:00:00,mist,92,1024,271.35,330,5
10/27/2012,8:00:00,heavy snow,92,1025,271.87,350,5
10/27/2012,9:00:00,mist,92,1025,271.27,350,5
10/27/2012,10:00:00,mist,92,1026,270.32,350,5
10/27/2012,11:00:00,mist,92,1027,270.95,360,5
10/27/2012,12:00:00,mist,92,1028,269.93,10,2
10/27/2012,1:00:00,mist,92,1028,269.81,30,2
10/27/2012,2:00:00,mist,92,1029,269.58,0,0
10/27/2012,3:00:00,overcast clouds,89,1029,269.95,45,1
10/27/2012,4:00:00,mist,86,1030,270.32,90,2
10/27/2012,5:00:00,scattered clouds,79,1030,272.28,210,1
10/27/2012,6:00:00,overcast clouds,,1029,273.18,120,2
10/27/2012,7:00:00,broken clouds,69,1028,275.33,0,0
10/27/2012,8:00:00,scattered clouds,59,1027,276,200,1
10/27/2012,9:00:00,scattered clouds,59,1026,276.6,0,1
10/27/2012,10:00:00,few clouds,51,1025,277.54,170,3
10/27/2012,11:00:00,scattered clouds,55,1025,276.4,0,0
10/28/2012,12:00:00,few clouds,,1024,274.06,350,4
10/28/2012,1:00:00,few clouds,86,1024,272.64,330,4
10/28/2012,2:00:00,few clouds,86,1024,272.66,340,4
10/28/2012,3:00:00,scattered clouds,86,1023,271.49,330,2
10/28/2012,4:00:00,scattered clouds,86,1022,272.31,0,0
10/28/2012,5:00:00,scattered clouds,80,1021,272.2,170,5
10/28/2012,6:00:00,sky is clear,86,1021,271.44,330,2
10/28/2012,7:00:00,fog,86,1020,270.53,330,4
10/28/2012,8:00:00,fog,86,1021,270.45,340,4
10/28/2012,9:00:00,fog,86,1020,269.71,0,0
10/28/2012,10:00:00,fog,86,1020,268.87,0,0
10/28/2012,11:00:00,mist,86,1019,269.28,0,0
10/28/2012,12:00:00,mist,86,1020,269.29,280,1
10/28/2012,1:00:00,mist,85,1020,269.07,0,0
10/28/2012,2:00:00,mist,92,1020,270.87,220,3
10/28/2012,3:00:00,mist,80,1020,272.83,210,3
10/28/2012,4:00:00,broken clouds,55,1019,276.21,150,2
10/28/2012,5:00:00,scattered clouds,48,1019,278.4,180,3
10/28/2012,6:00:00,scattered clouds,52,1019,280.28,340,3
10/28/2012,7:00:00,scattered clouds,31,1018,281.24,300,3
10/28/2012,8:00:00,scattered clouds,29,1018,281.48,310,5
10/28/2012,9:00:00,broken clouds,36,1018,281.04,350,3
10/28/2012,10:00:00,broken clouds,36,1018,282.4,360,2
10/28/2012,11:00:00,broken clouds,31,1018,281.82,40,2
10/29/2012,12:00:00,broken clouds,31,1019,278.9,110,1
10/29/2012,1:00:00,broken clouds,38,1019,276.98,140,1
10/29/2012,2:00:00,broken clouds,44,1020,275.87,0,0
10/29/2012,3:00:00,scattered clouds,51,1020,276.2,340,2
10/29/2012,4:00:00,scattered clouds,69,1020,274.04,310,3
10/29/2012,5:00:00,scattered clouds,69,1020,273.6,170,3
10/29/2012,6:00:00,sky is clear,74,1020,274.4,340,3
10/29/2012,7:00:00,sky is clear,80,1020,274.21,0,0
10/29/2012,8:00:00,sky is clear,,1020,273.42,250,1
10/29/2012,9:00:00,sky is clear,,1020,273.41,0,0
10/29/2012,10:00:00,sky is clear,,1019,273.32,0,0
10/29/2012,11:00:00,sky is clear,,1019,273.29,260,2
10/29/2012,12:00:00,sky is clear,,1019,273.2,230,2
10/29/2012,1:00:00,scattered clouds,,1019,273.39,0,0
10/29/2012,2:00:00,scattered clouds,,1021,274.47,0,0
10/29/2012,3:00:00,scattered clouds,74,1019,276.46,0,0
10/29/2012,4:00:00,scattered clouds,64,1019,279.65,100,2
10/29/2012,5:00:00,broken clouds,28,1018,283.19,170,5
10/29/2012,6:00:00,broken clouds,24,1018,285.18,240,7
10/29/2012,7:00:00,broken clouds,28,1018,286.49,260,7
10/29/2012,8:00:00,broken clouds,26,1017,287.86,270,6
10/29/2012,9:00:00,broken clouds,26,1017,287.59,0,0
10/29/2012,10:00:00,broken clouds,25,1017,287.27,270,2
10/29/2012,11:00:00,scattered clouds,26,1017,286.72,260,11
10/30/2012,12:00:00,scattered clouds,30,1017,284.75,270,8
10/30/2012,1:00:00,scattered clouds,,1018,282.31,240,1
10/30/2012,2:00:00,scattered clouds,40,1018,281.35,310,1
10/30/2012,3:00:00,broken clouds,56,1019,280.17,180,2
10/30/2012,4:00:00,scattered clouds,46,1019,280.23,20,1
10/30/2012,5:00:00,scattered clouds,69,1020,279.62,110,4
10/30/2012,6:00:00,sky is clear,56,1019,279.97,90,3
10/30/2012,7:00:00,sky is clear,52,1020,279.33,0,0
10/30/2012,8:00:00,sky is clear,45,1020,278.93,0,0
10/30/2012,9:00:00,sky is clear,60,1020,279.31,230,3
10/30/2012,10:00:00,scattered clouds,56,1020,279.67,210,3
10/30/2012,11:00:00,broken clouds,60,1020,280,200,3
10/30/2012,12:00:00,sky is clear,45,1020,280.7,0,0
10/30/2012,1:00:00,broken clouds,45,1021,281.62,210,3
10/30/2012,2:00:00,broken clouds,43,1021,282.25,210,3
10/30/2012,3:00:00,broken clouds,37,1022,283.75,220,4
10/30/2012,4:00:00,broken clouds,35,1021,286.67,230,4
10/30/2012,5:00:00,broken clouds,27,1021,289.67,0,2
10/30/2012,6:00:00,broken clouds,19,1021,291.25,280,9
10/30/2012,7:00:00,sky is clear,,1017,291.61,281,1
10/30/2012,8:00:00,broken clouds,22,1020,291.27,290,4
10/30/2012,9:00:00,broken clouds,23,1019,291.28,360,2
10/30/2012,10:00:00,broken clouds,25,1019,289.25,350,4
10/30/2012,11:00:00,broken clouds,25,1020,288.14,0,0
10/31/2012,12:00:00,broken clouds,27,1020,287.58,0,0
10/31/2012,1:00:00,broken clouds,30,1020,286.01,230,3
10/31/2012,2:00:00,scattered clouds,35,1020,283.14,240,3
10/31/2012,3:00:00,sky is clear,32,1020,282.94,190,2
10/31/2012,4:00:00,scattered clouds,49,1021,281.52,180,3
10/31/2012,5:00:00,scattered clouds,60,1021,280.66,170,1
10/31/2012,6:00:00,few clouds,52,1021,281.27,0,0
10/31/2012,7:00:00,sky is clear,56,1021,281.36,200,1
10/31/2012,8:00:00,sky is clear,32,1021,281.39,310,5
10/31/2012,9:00:00,sky is clear,37,1021,281.58,0,0
10/31/2012,10:00:00,sky is clear,37,1021,281,310,1
10/31/2012,11:00:00,sky is clear,39,1021,279.76,30,1
10/31/2012,12:00:00,sky is clear,,1022,279.37,20,1
10/31/2012,1:00:00,few clouds,49,1022,279.16,0,1
10/31/2012,2:00:00,few clouds,43,1023,280.46,0,1
10/31/2012,3:00:00,scattered clouds,43,1023,282.98,0,0
10/31/2012,4:00:00,few clouds,40,1023,285.31,150,1
10/31/2012,5:00:00,scattered clouds,26,1023,289.11,160,3
10/31/2012,6:00:00,broken clouds,23,1023,289.33,0,2
10/31/2012,7:00:00,broken clouds,21,1021,290.2,0,2
10/31/2012,8:00:00,broken clouds,22,1020,290.93,360,1
10/31/2012,9:00:00,broken clouds,16,1020,292.44,190,3
10/31/2012,10:00:00,scattered clouds,14,1019,292.75,190,2
10/31/2012,11:00:00,broken clouds,14,1019,291.66,280,6
11/1/2012,12:00:00,broken clouds,17,1020,289.26,270,7
11/1/2012,1:00:00,broken clouds,26,1021,286.35,300,7
11/1/2012,2:00:00,broken clouds,26,1021,285.99,320,4
11/1/2012,3:00:00,broken clouds,30,1021,285.43,300,5
11/1/2012,4:00:00,broken clouds,26,1021,284.97,320,8
11/1/2012,5:00:00,broken clouds,61,1022,282.98,0,0
11/1/2012,6:00:00,broken clouds,,1022,282.27,200,1
11/1/2012,7:00:00,sky is clear,32,1021,282.09,280,5
11/1/2012,8:00:00,sky is clear,29,1021,281.58,270,2
11/1/2012,9:00:00,sky is clear,34,1022,281.46,0,0
11/1/2012,10:00:00,scattered clouds,64,1021,279.65,160,2
11/1/2012,11:00:00,sky is clear,36,1021,281.01,290,2
11/1/2012,12:00:00,sky is clear,39,1021,280.55,260,2
11/1/2012,1:00:00,scattered clouds,29,1021,281.06,220,1
11/1/2012,2:00:00,few clouds,39,1021,281.38,210,1
11/1/2012,3:00:00,few clouds,34,1022,284.61,0,0
11/1/2012,4:00:00,few clouds,32,1022,286.98,350,2
11/1/2012,5:00:00,scattered clouds,26,1022,289.08,0,0
11/1/2012,6:00:00,scattered clouds,18,1023,290.93,0,1
11/1/2012,7:00:00,scattered clouds,19,1022,292.13,0,3
11/1/2012,8:00:00,scattered clouds,13,1021,293.89,90,2
11/1/2012,9:00:00,sky is clear,,1018,294,40,0
11/1/2012,10:00:00,broken clouds,14,1021,293.27,60,3
11/1/2012,11:00:00,broken clouds,17,1021,291.44,50,3
11/2/2012,12:00:00,broken clouds,26,1021,289.96,80,2
11/2/2012,1:00:00,broken clouds,26,1022,286.79,0,0
11/2/2012,2:00:00,broken clouds,32,1022,284.01,260,3
11/2/2012,3:00:00,broken clouds,39,1022,283.53,250,3
11/2/2012,4:00:00,scattered clouds,37,1022,283.24,250,2
11/2/2012,5:00:00,scattered clouds,45,1022,282.81,160,3
11/2/2012,6:00:00,sky is clear,37,1022,281.75,300,2
11/2/2012,7:00:00,sky is clear,37,1021,281.49,0,0
11/2/2012,8:00:00,sky is clear,48,1021,279.5,230,2
11/2/2012,9:00:00,sky is clear,45,1020,280.48,0,0
11/2/2012,10:00:00,sky is clear,49,1020,280,0,0
11/2/2012,11:00:00,sky is clear,52,1019,279.93,280,1
11/2/2012,12:00:00,sky is clear,48,1019,279.59,290,2
11/2/2012,1:00:00,broken clouds,36,1018,280.35,0,0
11/2/2012,2:00:00,broken clouds,34,1018,280.39,0,0
11/2/2012,3:00:00,overcast clouds,31,1018,282.95,0,0
11/2/2012,4:00:00,overcast clouds,,1018,285.48,0,0
11/2/2012,5:00:00,overcast clouds,30,1018,288.1,0,0
11/2/2012,6:00:00,overcast clouds,30,1017,289.52,0,2
11/2/2012,7:00:00,sky is clear,,1013,289.72,235,0
11/2/2012,8:00:00,overcast clouds,17,1016,292.98,0,1
11/2/2012,9:00:00,overcast clouds,14,1015,294.01,0,1
11/2/2012,10:00:00,overcast clouds,20,1015,292.95,0,2
11/2/2012,11:00:00,overcast clouds,29,1015,290.64,350,2
11/3/2012,12:00:00,broken clouds,44,1016,286.89,350,2
11/3/2012,1:00:00,broken clouds,47,1016,285.44,290,2
11/3/2012,2:00:00,broken clouds,,1016,283.78,240,3
11/3/2012,3:00:00,broken clouds,34,1016,282.35,230,2
11/3/2012,4:00:00,broken clouds,22,1016,283.82,0,0
11/3/2012,5:00:00,broken clouds,49,1016,284.39,170,3
11/3/2012,6:00:00,sky is clear,24,1015,283.66,290,2
11/3/2012,7:00:00,sky is clear,23,1015,283.16,280,4
11/3/2012,8:00:00,broken clouds,42,1015,284.03,210,2
11/3/2012,9:00:00,overcast clouds,52,1015,283.63,110,2
11/3/2012,10:00:00,overcast clouds,48,1016,282.93,0,0
11/3/2012,11:00:00,broken clouds,42,1016,283.15,240,2
11/3/2012,12:00:00,sky is clear,23,1016,282.77,60,2
11/3/2012,1:00:00,overcast clouds,23,1017,281.5,330,4
11/3/2012,2:00:00,overcast clouds,45,1018,281.35,140,1
11/3/2012,3:00:00,overcast clouds,27,1018,282.1,0,0
11/3/2012,4:00:00,overcast clouds,27,1018,283.32,190,3
11/3/2012,5:00:00,broken clouds,24,1019,284.13,180,3
11/3/2012,6:00:00,broken clouds,26,1019,285.84,140,2
11/3/2012,7:00:00,sky is clear,,1016,285.49,132,0
11/3/2012,8:00:00,sky is clear,,1016,286.51,113,0
11/3/2012,9:00:00,sky is clear,,1016,286.89,98,1
11/3/2012,10:00:00,sky is clear,,1016,286.55,68,0
11/3/2012,11:00:00,broken clouds,32,1019,285.33,90,3
11/4/2012,12:00:00,broken clouds,34,1019,282.9,120,2
11/4/2012,1:00:00,broken clouds,43,1020,281.15,100,2
11/4/2012,2:00:00,broken clouds,43,1021,280.61,130,1
11/4/2012,3:00:00,broken clouds,52,1021,278.83,270,2
11/4/2012,4:00:00,broken clouds,49,1021,278.81,0,0
11/4/2012,5:00:00,broken clouds,60,1022,277.36,170,5
11/4/2012,6:00:00,sky is clear,56,1022,278.87,0,0
11/4/2012,7:00:00,sky is clear,56,1022,276.96,340,2
11/4/2012,8:00:00,sky is clear,69,1022,275.15,0,0
11/4/2012,9:00:00,sky is clear,60,1022,276.58,330,3
11/4/2012,10:00:00,sky is clear,60,1021,276.51,165,1
11/4/2012,11:00:00,sky is clear,60,1021,276.44,0,0
11/4/2012,12:00:00,sky is clear,64,1022,275.92,350,2
11/4/2012,1:00:00,scattered clouds,69,1022,275.14,330,3
11/4/2012,2:00:00,scattered clouds,69,1022,275.86,0,0
11/4/2012,3:00:00,broken clouds,65,1023,278.57,0,1
11/4/2012,4:00:00,broken clouds,52,1022,281.51,0,2
11/4/2012,5:00:00,broken clouds,42,1023,283.78,0,0
11/4/2012,6:00:00,sky is clear,,1019,284.25,57,0
11/4/2012,7:00:00,sky is clear,,1019,285.61,287,0
11/4/2012,8:00:00,broken clouds,32,1021,286.2,50,2
11/4/2012,9:00:00,broken clouds,35,1021,287.43,50,2
11/4/2012,10:00:00,broken clouds,40,1021,287.54,10,2
11/4/2012,11:00:00,broken clouds,46,1021,286.27,240,2
11/5/2012,12:00:00,broken clouds,46,1021,283.59,300,1
11/5/2012,1:00:00,scattered clouds,49,1022,282.38,270,2
11/5/2012,2:00:00,scattered clouds,56,1022,280.35,250,3
11/5/2012,3:00:00,scattered clouds,56,1022,278.87,250,3
11/5/2012,4:00:00,scattered clouds,56,1022,277.41,270,2
11/5/2012,5:00:00,few clouds,,1023,278.92,180,2
11/5/2012,6:00:00,sky is clear,56,1022,278.19,0,0
11/5/2012,7:00:00,sky is clear,52,1022,277.83,0,0
11/5/2012,8:00:00,sky is clear,60,1021,277.83,210,1
11/5/2012,9:00:00,sky is clear,65,1022,277.54,0,0
11/5/2012,10:00:00,sky is clear,41,1022,277.12,0,0
11/5/2012,11:00:00,sky is clear,56,1022,277.42,0,0
11/5/2012,12:00:00,sky is clear,52,1022,277.5,0,0
11/5/2012,1:00:00,sky is clear,,1020,278.21,158,0
11/5/2012,2:00:00,sky is clear,,1021,278.57,155,0
11/5/2012,3:00:00,sky is clear,,1020,280.05,224,0
11/5/2012,4:00:00,sky is clear,,1020,281.37,136,0
11/5/2012,5:00:00,sky is clear,,1020,285.28,153,0
11/5/2012,6:00:00,sky is clear,,1020,287.5,139,0
11/5/2012,7:00:00,sky is clear,,1020,289.1,306,0
11/5/2012,8:00:00,sky is clear,,1019,290.57,38,1
11/5/2012,9:00:00,scattered clouds,10,920,290.23,194,2
11/5/2012,10:00:00,sky is clear,20,822,289.89,350,4
11/5/2012,11:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,12:00:00,sky is clear,,1022,284.26,326,1
11/6/2012,1:00:00,scattered clouds,10,922,287.075,338,3
11/6/2012,2:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,3:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,4:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,5:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,6:00:00,sky is clear,20,822,289.89,350,4
11/6/2012,7:00:00,sky is clear,58,825,275.93,247,2
