Hourly Averages Time Range: 01/01/2018 00:00 to 08/01/2018 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Initial Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,RANDWICK WDR 1h average [°],RANDWICK TEMP 1h average [°C],RANDWICK WSP 1h average [m/s],RANDWICK SO2 1h average [pphm],RANDWICK NO 1h average [pphm],RANDWICK NO2 1h average [pphm],RANDWICK OZONE 1h average [pphm],RANDWICK HUMID 1h average [%],RANDWICK SD1 1h average [°],ROZELLE WDR 1h average [°],ROZELLE TEMP 1h average [°C],ROZELLE WSP 1h average [m/s],ROZELLE SO2 1h average [pphm],ROZELLE NO 1h average [pphm],ROZELLE NO2 1h average [pphm],ROZELLE OZONE 1h average [pphm],ROZELLE HUMID 1h average [%],ROZELLE SOLAR 1h average [W/m²],ROZELLE SD1 1h average [°],ROZELLE RAIN 1h average [mm/m²],LINDFIELD WDR 1h average [°],LINDFIELD TEMP 1h average [°C],LINDFIELD WSP 1h average [m/s],LINDFIELD SO2 1h average [pphm],LINDFIELD NO 1h average [pphm],LINDFIELD NO2 1h average [pphm],LINDFIELD OZONE 1h average [pphm],LINDFIELD HUMID 1h average [%],LINDFIELD SOLAR 1h average [W/m²],LINDFIELD SD1 1h average [°],LIVERPOOL WDR 1h average [°],LIVERPOOL TEMP 1h average [°C],LIVERPOOL WSP 1h average [m/s],LIVERPOOL SO2 1h average [pphm],LIVERPOOL NO 1h average [pphm],LIVERPOOL NO2 1h average [pphm],LIVERPOOL OZONE 1h average [pphm],LIVERPOOL HUMID 1h average [%],LIVERPOOL SOLAR 1h average [W/m²],LIVERPOOL SD1 1h average [°],BRINGELLY WDR 1h average [°],BRINGELLY TEMP 1h average [°C],BRINGELLY WSP 1h average [m/s],BRINGELLY SO2 1h average [pphm],BRINGELLY NO 1h average [pphm],BRINGELLY NO2 1h average [pphm],BRINGELLY OZONE 1h average [pphm],BRINGELLY HUMID 1h average [%],BRINGELLY SOLAR 1h average [W/m²],BRINGELLY SD1 1h average [°],CHULLORA WDR 1h average [°],CHULLORA TEMP 1h average [°C],CHULLORA WSP 1h average [m/s],CHULLORA SO2 1h average [pphm],CHULLORA NO 1h average [pphm],CHULLORA NO2 1h average [pphm],CHULLORA OZONE 1h average [pphm],CHULLORA HUMID 1h average [%],CHULLORA SOLAR 1h average [W/m²],CHULLORA SD1 1h average [°],EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD OZONE 1h average [pphm],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],Wyong WDR 1h average [°],Wyong TEMP 1h average [°C],Wyong WSP 1h average [m/s],Wyong SO2 1h average [pphm],Wyong NO 1h average [pphm],Wyong NO2 1h average [pphm],Wyong OZONE 1h average [pphm],Wyong HUMID 1h average [%],Wyong SD1 1h average [°],Wyong RAIN 1h average [mm/m²],WALLSEND WDR 1h average [°],WALLSEND TEMP 1h average [°C],WALLSEND WSP 1h average [m/s],WALLSEND SO2 1h average [pphm],WALLSEND NO 1h average [pphm],WALLSEND NO2 1h average [pphm],WALLSEND OZONE 1h average [pphm],WALLSEND HUMID 1h average [%],WALLSEND SOLAR 1h average [W/m²],WALLSEND SD1 1h average [°],CARRINGTON WDR 1h average [°],CARRINGTON TEMP 1h average [°C],CARRINGTON WSP 1h average [m/s],CARRINGTON SO2 1h average [pphm],CARRINGTON NO 1h average [pphm],CARRINGTON NO2 1h average [pphm],CARRINGTON HUMID 1h average [%],CARRINGTON SD1 1h average [°],CARRINGTON RAIN 1h average [mm/m²],STOCKTON WDR 1h average [°],STOCKTON TEMP 1h average [°C],STOCKTON WSP 1h average [m/s],STOCKTON SO2 1h average [pphm],STOCKTON NO 1h average [pphm],STOCKTON NO2 1h average [pphm],STOCKTON HUMID 1h average [%],STOCKTON SD1 1h average [°],NEWCASTLE WDR 1h average [°],NEWCASTLE TEMP 1h average [°C],NEWCASTLE WSP 1h average [m/s],NEWCASTLE SO2 1h average [pphm],NEWCASTLE NO 1h average [pphm],NEWCASTLE NO2 1h average [pphm],NEWCASTLE OZONE 1h average [pphm],NEWCASTLE HUMID 1h average [%],NEWCASTLE SOLAR 1h average [W/m²],NEWCASTLE SD1 1h average [°],MAYFIELD WDR 1h average [°],MAYFIELD TEMP 1h average [°C],MAYFIELD WSP 1h average [m/s],MAYFIELD SO2 1h average [pphm],MAYFIELD NO 1h average [pphm],MAYFIELD NO2 1h average [pphm],MAYFIELD OZONE 1h average [pphm],MAYFIELD HUMID 1h average [%],MAYFIELD SOLAR 1h average [W/m²],MAYFIELD SD1 1h average [°],BERESFIELD WDR 1h average [°],BERESFIELD TEMP 1h average [°C],BERESFIELD WSP 1h average [m/s],BERESFIELD SO2 1h average [pphm],BERESFIELD NO 1h average [pphm],BERESFIELD NO2 1h average [pphm],BERESFIELD OZONE 1h average [pphm],BERESFIELD HUMID 1h average [%],BERESFIELD SOLAR 1h average [W/m²],BERESFIELD SD1 1h average [°],TAMWORTH WDR 1h average [°],TAMWORTH TEMP 1h average [°C],TAMWORTH WSP 1h average [m/s],TAMWORTH HUMID 1h average [%],TAMWORTH SD1 1h average [°],WOLLONGONG WDR 1h average [°],WOLLONGONG TEMP 1h average [°C],WOLLONGONG WSP 1h average [m/s],WOLLONGONG SO2 1h average [pphm],WOLLONGONG NO 1h average [pphm],WOLLONGONG NO2 1h average [pphm],WOLLONGONG OZONE 1h average [pphm],WOLLONGONG HUMID 1h average [%],WOLLONGONG SOLAR 1h average [W/m²],WOLLONGONG SD1 1h average [°],WOLLONGONG RAIN 1h average [mm/m²],KEMBLA GRANGE WDR 1h average [°],KEMBLA GRANGE TEMP 1h average [°C],KEMBLA GRANGE WSP 1h average [m/s],KEMBLA GRANGE SO2 1h average [pphm],KEMBLA GRANGE NO 1h average [pphm],KEMBLA GRANGE NO2 1h average [pphm],KEMBLA GRANGE OZONE 1h average [pphm],KEMBLA GRANGE HUMID 1h average [%],KEMBLA GRANGE SOLAR 1h average [W/m²],KEMBLA GRANGE SD1 1h average [°],RICHMOND WDR 1h average [°],RICHMOND TEMP 1h average [°C],RICHMOND WSP 1h average [m/s],RICHMOND SO2 1h average [pphm],RICHMOND NO 1h average [pphm],RICHMOND NO2 1h average [pphm],RICHMOND OZONE 1h average [pphm],RICHMOND HUMID 1h average [%],RICHMOND SOLAR 1h average [W/m²],RICHMOND SD1 1h average [°],RICHMOND RAIN 1h average [mm/m²],BARGO WDR 1h average [°],BARGO TEMP 1h average [°C],BARGO WSP 1h average [m/s],BARGO SO2 1h average [pphm],BARGO NO 1h average [pphm],BARGO NO2 1h average [pphm],BARGO OZONE 1h average [pphm],BARGO HUMID 1h average [%],BARGO SD1 1h average [°],ALBURY WDR 1h average [°],ALBURY TEMP 1h average [°C],ALBURY WSP 1h average [m/s],ALBURY HUMID 1h average [%],ALBURY SD1 1h average [°],WAGGA WAGGA WDR 1h average [°],WAGGA WAGGA TEMP 1h average [°C],WAGGA WAGGA WSP 1h average [m/s],WAGGA WAGGA HUMID 1h average [%],WAGGA WAGGA SD1 1h average [°],ST MARYS WDR 1h average [°],ST MARYS TEMP 1h average [°C],ST MARYS WSP 1h average [m/s],ST MARYS SO2 1h average [pphm],ST MARYS NO 1h average [pphm],ST MARYS NO2 1h average [pphm],ST MARYS OZONE 1h average [pphm],ST MARYS HUMID 1h average [%],ST MARYS SOLAR 1h average [W/m²],ST MARYS SD1 1h average [°],VINEYARD WDR 1h average [°],VINEYARD TEMP 1h average [°C],VINEYARD WSP 1h average [m/s],VINEYARD SO2 1h average [pphm],VINEYARD NO 1h average [pphm],VINEYARD NO2 1h average [pphm],VINEYARD OZONE 1h average [pphm],VINEYARD HUMID 1h average [%],VINEYARD SOLAR 1h average [W/m²],VINEYARD SD1 1h average [°],BATHURST WDR 1h average [°],BATHURST TEMP 1h average [°C],BATHURST WSP 1h average [m/s],BATHURST OZONE 1h average [pphm],BATHURST HUMID 1h average [%],BATHURST SD1 1h average [°],PARRAMATTA NORTH WDR 1h average [°],PARRAMATTA NORTH TEMP 1h average [°C],PARRAMATTA NORTH WSP 1h average [m/s],PARRAMATTA NORTH SO2 1h average [pphm],PARRAMATTA NORTH NO 1h average [pphm],PARRAMATTA NORTH NO2 1h average [pphm],PARRAMATTA NORTH OZONE 1h average [pphm],PARRAMATTA NORTH HUMID 1h average [%],PARRAMATTA NORTH SOLAR 1h average [W/m²],PARRAMATTA NORTH SD1 1h average [°],MACARTHUR WDR 1h average [°],MACARTHUR TEMP 1h average [°C],MACARTHUR WSP 1h average [m/s],MACARTHUR SO2 1h average [pphm],MACARTHUR NO 1h average [pphm],MACARTHUR NO2 1h average [pphm],MACARTHUR OZONE 1h average [pphm],MACARTHUR HUMID 1h average [%],MACARTHUR SD1 1h average [°],OAKDALE WDR 1h average [°],OAKDALE TEMP 1h average [°C],OAKDALE WSP 1h average [m/s],OAKDALE SO2 1h average [pphm],OAKDALE NO 1h average [pphm],OAKDALE NO2 1h average [pphm],OAKDALE OZONE 1h average [pphm],OAKDALE HUMID 1h average [%],OAKDALE SOLAR 1h average [W/m²],OAKDALE SD1 1h average [°],OAKDALE RAIN 1h average [mm/m²],ALBION PARK STH WDR 1h average [°],ALBION PARK STH TEMP 1h average [°C],ALBION PARK STH WSP 1h average [m/s],ALBION PARK STH SO2 1h average [pphm],ALBION PARK STH NO 1h average [pphm],ALBION PARK STH NO2 1h average [pphm],ALBION PARK STH OZONE 1h average [pphm]
04/01/2018,23:00,34.5,17.6,0.1,0,-0,0.3,1.4,82.4,93.1,188.6,18.7,0.4,0,0.2,1,1,76.1,-11.6,23.13,,291,16.4,0.2,0,0.1,0.8,0.7,83.1,,34.75,211.3,18.2,0.5,0.1,0.9,1.8,0.1,74.1,,19.99,191.7,15.9,0.5,0,-0,0.5,0.9,90.6,2.2,14.19,44.6,18.1,0,0,0.2,1.7,0.3,77.3,-3.4,105.26,301.5,17.8,0.1,1.5,1.9,0.1,82.3,77.67,340.6,16.1,0.5,-0,0.2,1,0.1,90.1,59.61,0,215.2,17.9,0.7,0,-0,1,0.6,78.6,-2.3,15.35,115.7,20.5,1.3,0.1,0,0.6,69.9,14.33,,114.2,20.7,2.3,0,,,63.8,11.03,121,20.5,1.4,0.1,0,0.1,1.6,68.2,,11.28,126.5,20,1.8,0.1,0.2,1,,67.4,-3.5,7.77,172.1,17.9,0.7,0.1,1.1,1.7,0.2,79.7,,21.71,124.6,23.7,1.9,50.4,44.14,257.7,16.9,0.3,0,0.5,1.2,0.3,85.9,,45.07,0,271,15.7,0.5,,0.8,0.7,0.3,90.5,-2.8,64.52,257.2,16.8,0.4,0,0,0.7,0.9,82.9,,29.28,0,220.7,13.8,0.6,0,0.1,0.9,0.2,93.6,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.3,19.6,2,,69.7,11.35,359.8,17.8,0.3,0,0.1,1.4,0.2,79.6,,47.52,,,,,,,,,,340.2,14.3,0.1,,0,0.1,1.3,92.3,-3.7,79.57,0,135.3,14.8,0.6,-0,-0,0.3,0.7
04/01/2018,24:00,30.8,16.7,0.2,0,0,0.7,0.8,92.9,54.93,295.1,18.4,0.5,0,-0,0.9,0.9,81.6,-11.2,28.06,,317.8,15.8,0.2,0,0.1,1,0.4,86,,23.66,244.3,17.3,0.4,0.1,0.8,1.7,0,77.7,,23.93,179.9,14.7,0.1,0,-0,0.6,0.6,99.4,2.6,75.31,324.3,17.2,0.2,0,1,1.8,0.2,83,-3.3,76.83,301,17.1,0.1,1.9,1.6,0.1,87.8,58.91,338.6,15.1,0.4,-0,0.1,0.7,0.1,93.1,55.84,0,209.5,16.9,0.5,0,0,1.2,0.4,83.8,-2.4,20.49,115.4,20.2,1.1,0.1,0.1,0.7,71.7,14.44,,113.3,20.6,2,0.1,,,64.3,11.09,119.5,20.2,1.3,0,-0,-0,1.8,69.8,,11.93,118.5,19.4,0.4,0,0.3,1.3,,70.6,-3.7,97.44,212.5,17.4,0.5,0.1,3.8,1.9,0,81.1,,31.94,131,22.4,2.5,55.6,16.02,270.6,16.2,0.2,0,0.2,1.1,0.3,89,,55.71,0,33.1,15.2,0.5,,2.3,1.1,0.1,91.8,-2.4,54.09,286.6,15.8,0.3,0,0.1,0.9,0.4,88.1,,25.19,0,228.9,13.7,0.9,0,0.1,0.6,0.6,94.4,19.83,,,,,,,,,,,229.6,17.2,0.3,,-0,0.6,0.9,78.7,,61.82,,,,,,,,,,,175.6,18.6,2.3,,73.4,12.41,356.4,17,0.2,-0,0.5,1.4,-0,84.2,,44.99,,,,,,,,,,312.4,13.9,0.5,,0,0.1,1.4,94.3,-3.4,40.48,0,82.5,14.1,0.2,0,-0,0.3,0.4
05/01/2018,01:00,62,16.1,0.2,0,0,0.7,0.6,98.9,54.16,311.7,18,0.4,0,-0,1,0.7,84.2,-10.7,36.57,,307.2,15.3,0.1,0,0.2,1.1,0.3,88.1,,49.38,228.1,16.7,0.5,0.1,1.7,1.6,-0,80,,16.1,202,13.9,0.3,0,0,0.7,0.3,104.5,2.5,68.12,284.6,17,0.5,0.1,1.8,1.8,0.1,82.6,-3.4,26.12,298.6,16.6,0.2,3.4,1.4,0.1,90.3,56.51,337.1,14.9,0.9,-0,0,0.6,0.2,94.2,19.8,0,209,16.1,0.3,0,0.1,1.2,0.2,88.5,-2.4,42.47,109.7,19.8,0.8,0.1,0.1,0.5,72.5,15.49,,116.3,20.4,1.7,,,,64.9,10.83,126.1,19.3,0.5,0.1,-0,0.2,1.5,72.3,,67.73,303.9,18.5,0.6,0.1,3,1.6,,76.3,-3.8,30.73,251.5,16.4,0.4,0.1,3.9,1.5,-0,86.7,,33.44,134.4,21.2,2.4,59.7,15.47,228.3,16,0.3,0,0,0.9,0.5,89.7,,72.27,0,32.8,14.9,0.4,,1.7,1.1,0.1,92.5,-2,68.58,287.9,15,0.3,0,0.7,0.9,0.2,92.8,,12.82,0,209.9,13.3,1.1,0,0.1,0.6,0.5,95.3,13.8,,,,,,,,,,,196.6,15.5,0.4,,-0,0.6,0.6,85.6,,28.28,,,,,,,,,,,174,17.6,2.2,,77.6,14.53,352.4,16.4,0.3,-0,0.6,1.3,-0,86.6,,39.19,,,,,,,,,,343.6,14.1,0.8,,-0,0.1,1.5,93.5,-3.5,16.81,0,176.7,13.7,0.5,0,-0,0.3,0.3
05/01/2018,02:00,57.2,15.7,0.1,,,,,101.3,69.04,305.3,17.8,0.4,,,,,86.6,-10.4,29.34,,277.9,14.7,0,,,,,89.8,,88.16,193.3,15.9,0.3,,,,,83.1,,41.74,187.8,13.3,0.5,,,,,107.3,2.5,33.12,224,16.5,0.6,,,,,84.6,-3.4,23.88,254.5,16.3,0.1,,,,91.5,79.65,345.4,14.6,0.6,,,,,94.3,29.49,0,213.7,15.7,0.4,,,,,91.6,-2.3,19.83,279.4,18.7,0.6,,,,78.6,56.26,,11.6,19.9,0.3,0.1,0.5,0.7,69.9,82.35,277.9,17.7,0.4,,,,,80.3,,38.29,288.5,17.7,1,,,,,79.7,-3.9,10.64,283.4,15.7,0.4,,,,,87.5,,72.34,130.7,20.9,2.2,63.3,16.13,252.3,15.6,0.4,,,,,90.4,,49.78,0,286.3,14.3,0.4,,,,,93.6,-2.2,66.31,354.5,14.4,0.2,,,,,96.5,,66.49,0,208.4,12.9,1.2,,,,,95.8,10.97,,,,,,,,,,,200.3,14.3,0.4,,,,,90,,42.13,,,,,,,,,,,229.4,16.4,0.3,,83.2,80.09,331.7,15.9,0.3,,,,,89,,43.4,,,,,,,,,,316.9,13.7,0.7,,,,,94.9,-3.4,25.33,0,161.7,13.1,0.3,0,-0,0.3,0.3
05/01/2018,03:00,63.4,15.5,0.3,0,0.3,1,0.3,104.3,31.96,200.2,16.9,0.2,,,,,92.8,-10.6,66.84,,286,14.5,0.2,0,0.2,0.8,0.2,91.3,,48.45,197.5,15.2,0.3,0.1,3.4,1.4,0,86.1,,45.42,191.6,12.8,0.6,-0,0.2,0.5,0.1,108.9,2.5,14.02,216.7,16.2,0.5,0.1,1.2,1.2,0.2,86.4,-3.5,46.21,0.6,16,0.1,3.3,1.2,0.2,93,73.26,350.2,14.5,0.6,,,,,94.8,63.23,0,212.5,15.4,0.6,0,-0,0.8,0.5,92.5,-2.4,22.97,272.5,18.1,0.6,0,0.9,1.1,81.5,21.32,,272.9,19.1,1.4,0.2,4.6,2,74.2,13.56,298.9,16.9,0.4,0,0.3,0.9,0.2,83.4,,37.76,269.8,17.4,0.9,0,0.3,1.1,,78.8,-3.9,11.17,282.1,15.1,0.4,0,2.6,1,-0,89.4,,74.08,155.4,20,1.5,65.3,17.3,273.5,15.1,0.2,0,1.3,0.9,0.2,92,,56.24,0,308.4,14,0.5,,1.5,0.8,0.1,94.7,-2.3,49.24,123.9,13.7,0.2,-0,0.1,0.7,0.2,97.7,,45.08,0,177.4,12.6,1.6,0,1.8,1.2,0,96.3,6.97,,,,,,,,,,,190.2,13.5,0.3,,0.1,0.5,0.2,91.8,,68.19,,,,,,,,,,,322.4,14.8,0.3,,89.1,66.06,345.2,15.4,0.2,0,,,-0,90.6,,55.54,,,,,,,,,,279.4,13.3,0.5,,-0,0.2,1.2,96.4,-3.3,25.56,0,153.9,12.8,0.4,,,,
05/01/2018,04:00,38.6,15.2,0.2,0,0.7,1.1,0.2,,47.23,232.7,16.7,0.3,0.1,1.5,1.8,0,90.5,-10.7,26.24,,286.7,14.2,0.2,0,0.1,0.7,0.2,91.9,,50.54,237.2,14.9,0.3,0.1,2.7,1.3,0,86.7,,35.84,217.2,12.3,0.4,0,0.2,0.5,0,109.7,2.6,32.32,228.5,15.6,0.1,0.1,1.8,1.1,0.2,89.8,-3.3,87.32,295.6,15.5,0.2,3,1.1,0.1,93.8,58.89,349.8,14.2,0.6,0,-0,0.2,0.2,95.3,31.4,0,211.4,15.1,0.6,0,0,0.8,0.3,93.8,-2.4,33.14,264.2,17.4,0.6,0,0.9,1.1,84.9,29.09,,309.1,18.8,1,0.2,3.1,2.2,75.5,18.7,302.7,16.6,0.4,0.1,0.9,1.1,0.1,85,,51.75,261.4,17.1,0.9,0,0.8,1.2,,79.9,-3.8,17.96,297.4,14.5,0.4,0.1,3.6,1.1,-0,92.4,,48.83,170.3,19.2,0.4,67.8,101.87,261.6,14.6,0.3,0,1.4,1,0.2,93.5,,50.53,0,318.2,13.3,0.5,,1.1,0.7,0,95.8,-2.4,50.35,38.5,13.4,0.1,0,0.1,0.6,0.2,98.5,,89.07,0,182.8,12.5,1.8,0,1,1.1,0,95.9,6.18,,,,,,,,,,,198.6,12.9,0.5,,0.1,0.4,0.1,93,,37.17,,,,,,,,,,,334.8,13.6,0.4,,92.2,59.25,354.5,15.1,0.3,0,1.1,1.1,-0,91.7,,41.89,,,,,,,,,,266.2,13.2,0.4,,-0,0.3,1.1,97.1,-3.1,33.1,0,196.6,12.4,0.2,-0,0,0.3,0.1
05/01/2018,05:00,14.5,14.7,0.2,0.1,1.9,1,0.2,,65.18,268.4,16.5,0.3,0,2.5,1.6,0,96.5,-8.8,49.82,,278.4,13.9,0.2,0,0.3,0.7,0.1,92.3,,50.75,248.5,14.5,0.5,0.1,4.2,1.3,0,88.2,,28.4,225,12,0.3,0,0.4,0.4,0,110,3.8,69.67,338.2,15.3,0.3,0.1,2.5,0.9,0.2,91.9,-1.5,31.39,277.4,15.2,0.2,3,1,0.1,94.1,67.09,342.5,14,0.7,0,0,0.3,0.1,95.5,25.92,0,206.1,15,0.9,0,0.2,1,0.2,94.6,-0.9,15.87,251.7,17.2,0.6,0,0.7,1.1,84.4,21.25,,247.2,18.5,1.3,0.4,1.3,1.5,76.7,18.72,268.1,16.3,0.1,0.1,0.9,1.1,0.1,86.9,,95.24,205.5,17.2,0.8,0.1,2.8,1.6,,79.5,-1.7,24.45,297.7,14.2,0.2,0.1,4.6,1.1,-0,94.3,,51.76,247.7,17.9,0.4,73.8,60.08,274.6,14.3,0.2,0.1,3.1,1,0.2,94.3,,61.71,0,331.9,13,0.3,,1.2,0.6,0.1,96.2,-0.6,67.36,223.3,12.8,0.4,0,0.4,0.5,0.1,98.8,,39.45,0,175.5,12.1,1.2,0.1,2.3,1.1,0,96.1,8.81,,,,,,,,,,,220.9,12.3,0.6,,0.3,0.4,0.1,93.9,,16.23,,,,,,,,,,,318.4,13.1,0.7,,93.6,52.37,2.7,14.7,0.3,0,2.3,1,-0,92.6,,34.57,,,,,,,,,,267.1,13,0.9,,-0,0.3,1,97.7,-1.9,17.24,0,159.3,12,0.4,-0,0,0.3,0.1
05/01/2018,06:00,323,16.2,0.1,0.1,3.4,1,0.3,95.8,64.28,297.2,17,0.6,0,1.8,1.3,0.1,97.4,33.3,20.42,,283.5,14.4,0.3,0,0.8,0.8,0.2,92.8,,22.03,284.8,15.1,0.6,0.1,6.3,1.5,0.1,86.1,,27.53,18,12.6,0.1,0,0.8,0.4,0.1,110.3,70.6,74.41,320,15.5,0.4,0.1,5.2,1.2,0.2,91.9,28.9,57.36,274.6,15.6,0.3,4.9,1,0.1,94.2,33.64,348.1,14.4,0.8,0,0.1,0.2,0.2,95.3,14.79,0,213.3,15.4,0.1,0,1.4,1,0.2,93.1,62.6,122.34,247.7,17.7,0.6,0.1,1.8,1.2,84.4,33.57,,267.6,18.8,0.9,0.2,1.8,1.8,76.3,24.86,306.8,17.2,0.3,0.1,1,1,0.2,85.3,,49.7,330.7,17.3,0.4,0.1,5.6,1.4,,80.5,70.9,62.41,329.5,14.3,0.4,0.1,5.4,1,0,94.3,,43.25,156.1,18.3,1.6,70.6,15.71,237.3,15.2,0.2,0.1,4.6,1.1,0.2,93.9,,69.27,0,284.7,13.3,0.7,,1.1,0.5,0.2,96.8,68,35.04,226.3,13.1,0.2,0,0.8,0.4,0.1,99.1,,57.49,0,175.3,12.6,1,0.1,3.1,1,0.1,95.3,11.82,,,,,,,,,,,197.8,11.9,0.4,,0.2,0.3,0.1,94,,20.39,,,,,,,,,,,329.8,13,0.1,,92.1,97.2,348.4,15.4,0.4,0.1,5.4,1.2,0,89.9,,24.75,,,,,,,,,,276,13.7,0.7,,0,0.2,1,96.8,41.5,27.95,0,199.4,12.6,0.1,0,0.3,0.3,0.1
05/01/2018,07:00,289,19.2,0.7,0.1,2.7,1.5,0.6,77.3,34.77,342.6,19,0.9,0,1.7,1.4,0.5,82.1,241.5,29.65,,280.9,17.1,0.6,0,1.2,1,0.5,84.4,,20.62,309.8,17.6,0.6,0.1,5.3,1.7,0.2,76.9,,37.53,295,16.3,0.1,-0,0.7,0.5,0.5,97.1,241.1,67.88,314.8,18.1,1.1,0.1,2.3,1.4,0.5,77.8,182.4,30.39,301.1,18.6,0.9,4.2,1.8,0.3,78.7,35.25,33.1,17.2,0.4,0,0.3,0.2,0.4,86.2,36.93,0,22,19,0.5,0,2.1,1,0.4,78.9,265.7,47.56,303,20.7,0.2,0.3,1.8,1.3,72.5,74.41,,319,20.7,0.7,0.3,4.5,1.7,68.9,42.44,158.5,21.1,0.4,0.1,0.6,0.6,1,71.1,,94.35,348.8,19,0.6,0.1,8.8,1.5,,74.9,277,33.71,344.7,16.7,1,0.1,2.7,0.9,0.3,85.8,,20.7,144.5,20.3,2.4,62,21.34,61.7,19.9,0.1,0.1,2.4,1.1,0.6,74.4,,100.01,0,272.6,16.4,0.3,,0.7,0.5,0.6,93.2,288.8,61.13,218.4,16.4,0.6,0,0.5,0.4,0.6,92.5,,49.49,0,50.4,16.6,0.2,0,1.7,0.8,0.8,82.3,84.05,,,,,,,,,,,174.4,11.9,0.1,,0.2,0.3,0.1,94.4,,72.98,,,,,,,,,,,62.9,15.7,0.4,,83,63.81,314.2,18.4,0.8,0.1,4.5,1.5,0.4,76.6,,30.99,,,,,,,,,,320.2,16,0.8,,0.1,0.2,1,89.1,254.9,34.7,0,33.6,16.6,0.5,0,1,0.6,0.5
05/01/2018,08:00,337.7,21,1.1,0.3,1.5,1.1,1.2,69,53.12,9.6,21.6,1.4,0,1,1.1,1.1,67.1,492.7,32.41,,12.8,21,0.4,0,0.3,0.6,1.4,66.1,,68.99,334,20.2,0.7,0.1,1.1,1,1.1,67.9,,80.21,17.7,19.6,1.1,0.1,0.4,0.5,1.2,74.3,482.1,56.2,340.1,20.8,1.4,0.1,1.5,1.3,1,67.3,505.5,37.04,0.5,21,1.4,1,1.1,1.2,67.2,39.06,30.3,20.8,0.4,0,0.2,0.2,1.2,71.5,68.54,0,6.3,21.3,0.9,0.2,1.1,0.8,0.9,70.2,501,49.49,75.4,22.2,1.2,0.4,1,0.8,67,36.81,,39,21.6,1.1,0.3,3.1,1.1,69.1,48.91,131.7,21.8,2.2,0.1,0.1,0.1,1.8,69,,20.56,25.7,21.2,1.1,0.3,1.5,0.9,,65.9,509.4,40.83,27.7,20.6,0.6,0,0.5,0.4,1.3,72.3,,64.76,346.2,23,0.8,51.8,69.57,9.5,22,1.6,0,0.4,0.4,1.6,64.1,,31.52,0,152,21.1,0.4,,0.7,0.6,1.2,70,511.1,66.28,56.4,19.8,0.6,0,0.2,0.3,1.3,74,,69.15,0,14.8,18.6,0.7,0.1,0.3,0.5,1.5,74.5,45.17,,,,,,,,,,,193.9,14.2,0.2,,0.6,0.3,0.4,93.8,,80.05,,,,,,,,,,,351.9,18.7,0.9,,70.8,38.85,320.5,20.9,1.3,0,0.4,0.6,1.5,67.4,,32.39,,,,,,,,,,23.5,18.7,1,,0,0.2,1.9,75.4,509,54.81,0,38.2,21,0.8,0,0.2,0.3,1.6
